attempt_id,idx,shard,onset,rngstate,threshold,start,time_frac,actual_phase,depth,first_bad_offset,depth_minus_offset,eval_phase,bad_kind,rel_x,rel_y,l1,linf,period_index,offset_mod_period,phase_drift_x,phase_drift_y,comoving_rel_x,comoving_rel_y,comoving_l1,comoving_linf,linear_linf_residual,required_black,actual_black,origin_x,origin_y,heading,abs_x,abs_y,depth_bin,physical_key,is_physical_first
14:1,14,14,266260,6676073668202534420,40,4602,0.01728385788327199,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,-19,9,2,-15,11,40-77,14:4602:0:-19:9:2:44:-4:-2:missing_black:1:0,1
14:2,14,14,266260,6676073668202534420,40,4973,0.018677232779989485,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-17,14,1,-12,17,40-77,14:4973:103:-17:14:1:46:3:-5:frontier_black_collision:0:1,1
14:3,14,14,266260,6676073668202534420,80,5364,0.02014572222639525,0,98,98,0,0,missing_black,-3,1,4,3,0,98,-2,-2,-3,1,4,3,1.1153846153846154,1,0,6,12,2,9,11,78-103,14:5364:0:6:12:2:98:-3:1:missing_black:1:0,1
14:4,14,14,266260,6676073668202534420,40,8147,0.030597911815518665,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-20,-1,3,-22,4,40-77,14:8147:0:-20:-1:3:45:-5:-2:frontier_black_collision:0:1,1
14:5,14,14,266260,6676073668202534420,40,14177,0.053244948546533465,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,-15,-26,3,-19,-29,40-77,14:14177:103:-15:-26:3:45:3:-4:missing_black:1:0,1
14:6,14,14,266260,6676073668202534420,40,20649,0.07755201682565913,31,46,46,0,31,missing_black,-3,-3,6,3,0,46,2,-2,-3,-3,6,3,2.1153846153846154,1,0,-11,16,1,-8,13,40-77,14:20649:31:-11:16:1:46:-3:-3:missing_black:1:0,1
14:7,14,14,266260,6676073668202534420,40,22535,0.08463531886126342,24,52,52,0,24,missing_black,-6,2,8,6,0,52,-2,-2,-6,2,8,6,5.0,1,0,2,-25,1,0,-31,40-77,14:22535:24:2:-25:1:52:-6:2:missing_black:1:0,1
14:8,14,14,266260,6676073668202534420,40,26824,0.10074363404191392,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,-6,18,2,-2,20,40-77,14:26824:0:-6:18:2:44:-4:-2:missing_black:1:0,1
14:9,14,14,266260,6676073668202534420,40,35964,0.1350709832494554,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-6,34,2,-1,36,40-77,14:35964:0:-6:34:2:45:-5:-2:frontier_black_collision:0:1,1
14:10,14,14,266260,6676073668202534420,40,42123,0.1582025088259596,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-34,17,1,-29,20,40-77,14:42123:103:-34:17:1:46:3:-5:frontier_black_collision:0:1,1
14:11,14,14,266260,6676073668202534420,40,45876,0.1722977540749643,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,6,-34,0,1,-36,40-77,14:45876:0:6:-34:0:45:-5:-2:frontier_black_collision:0:1,1
14:12,14,14,266260,6676073668202534420,40,52127,0.19577480658003454,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-30,-43,3,-32,-38,40-77,14:52127:0:-30:-43:3:45:-5:-2:frontier_black_collision:0:1,1
14:13,14,14,266260,6676073668202534420,40,55436,0.2082025088259596,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-22,-56,0,-27,-58,40-77,14:55436:0:-22:-56:0:45:-5:-2:frontier_black_collision:0:1,1
14:14,14,14,266260,6676073668202534420,40,59038,0.22173063922481784,25,45,45,0,25,frontier_black_collision,-1,-6,7,6,0,45,2,-2,-1,-6,7,6,5.134615384615385,0,1,-31,25,2,-30,31,40-77,14:59038:25:-31:25:2:45:-1:-6:frontier_black_collision:0:1,1
14:15,14,14,266260,6676073668202534420,40,59165,0.2222076166153384,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-31,26,3,-33,31,40-77,14:59165:0:-31:26:3:45:-5:-2:frontier_black_collision:0:1,1
14:16,14,14,266260,6676073668202534420,40,60989,0.22905806354690902,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,15,-38,1,17,-43,40-77,14:60989:0:15:-38:1:45:-5:-2:frontier_black_collision:0:1,1
14:17,14,14,266260,6676073668202534420,40,70396,0.264388191992789,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-50,-18,2,-42,-17,40-77,14:70396:0:-50:-18:2:71:-8:-1:frontier_black_collision:0:1,1
14:18,14,14,266260,6676073668202534420,40,71252,0.26760309471944715,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,-20,-58,0,-24,-60,40-77,14:71252:0:-20:-58:0:44:-4:-2:missing_black:1:0,1
14:19,14,14,266260,6676073668202534420,40,80552,0.30253136032449485,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-32,34,2,-24,35,40-77,14:80552:0:-32:34:2:71:-8:-1:frontier_black_collision:0:1,1
14:20,14,14,266260,6676073668202534420,40,90335,0.3392736423045144,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,22,-45,3,19,-45,40-77,14:90335:30:22:-45:3:71:0:-3:missing_black:1:0,1
14:21,14,14,266260,6676073668202534420,40,99870,0.3750845038683993,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,47,3,0,50,-1,40-77,14:99870:103:47:3:0:45:3:-4:missing_black:1:0,1
14:22,14,14,266260,6676073668202534420,40,104713,0.393273492075415,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-47,26,1,-42,29,40-77,14:104713:103:-47:26:1:46:3:-5:frontier_black_collision:0:1,1
14:23,14,14,266260,6676073668202534420,40,109730,0.4121159768647187,30,45,45,0,30,frontier_black_collision,5,-2,7,5,0,45,2,2,5,-2,7,5,4.134615384615385,0,1,3,35,0,8,33,40-77,14:109730:30:3:35:0:45:5:-2:frontier_black_collision:0:1,1
14:24,14,14,266260,6676073668202534420,40,123323,0.46316758056035456,30,41,41,0,30,frontier_black_collision,7,-2,9,7,0,41,2,2,7,-2,9,7,6.211538461538462,0,1,-60,-25,1,-58,-18,40-77,14:123323:30:-60:-25:1:41:7:-2:frontier_black_collision:0:1,1
14:25,14,14,266260,6676073668202534420,40,177714,0.6674453541651018,102,73,73,0,102,frontier_black_collision,-9,-2,11,9,0,73,-2,-2,-9,-2,11,9,7.596153846153847,0,1,-59,37,2,-50,39,40-77,14:177714:102:-59:37:2:73:-9:-2:frontier_black_collision:0:1,1
14:26,14,14,266260,6676073668202534420,40,185492,0.6966574025388718,100,75,75,0,100,frontier_black_collision,-8,-3,11,8,0,75,-2,-2,-8,-3,11,8,6.5576923076923075,0,1,-22,68,2,-14,71,40-77,14:185492:100:-22:68:2:75:-8:-3:frontier_black_collision:0:1,1
14:27,14,14,266260,6676073668202534420,40,193040,0.7250056335912266,24,75,75,0,24,missing_black,-2,3,5,3,0,75,-2,-2,-2,3,5,3,1.5576923076923077,1,0,0,56,2,2,53,40-77,14:193040:24:0:56:2:75:-2:3:missing_black:1:0,1
14:28,14,14,266260,6676073668202534420,40,216560,0.8133403440246376,30,68,68,0,30,missing_black,2,-4,6,4,0,68,2,2,2,-4,6,4,2.6923076923076925,1,0,34,-24,2,32,-20,40-77,14:216560:30:34:-24:2:68:2:-4:missing_black:1:0,1
14:29,14,14,266260,6676073668202534420,40,216814,0.8142942988056786,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,41,-29,0,33,-30,40-77,14:216814:0:41:-29:0:71:-8:-1:frontier_black_collision:0:1,1
14:30,14,14,266260,6676073668202534420,40,224590,0.8434988357244798,30,40,40,0,30,frontier_black_collision,6,-2,8,6,0,40,2,2,6,-2,8,6,5.230769230769231,0,1,3,29,2,-3,31,40-77,14:224590:30:3:29:2:40:6:-2:frontier_black_collision:0:1,1
15:0,15,15,265407,1785944205930647325,40,4518,0.017022911980467733,30,47,47,0,30,missing_black,4,-3,7,4,0,47,2,2,4,-3,7,4,3.0961538461538463,1,0,9,-9,0,13,-12,40-77,15:4518:30:9:-9:0:47:4:-3:missing_black:1:0,1
15:1,15,15,265407,1785944205930647325,40,7251,0.0273203042873775,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,14,9,1,17,3,40-77,15:7251:102:14:9:1:47:-6:-3:frontier_black_collision:0:1,1
15:2,15,15,265407,1785944205930647325,40,8004,0.03015745628412212,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,8,14,2,15,15,40-77,15:8004:0:8:14:2:70:-7:-1:frontier_black_collision:0:1,1
15:3,15,15,265407,1785944205930647325,40,8212,0.030941158296503107,100,49,49,0,100,frontier_black_collision,-5,-4,9,5,0,49,-2,-2,-5,-4,9,5,4.0576923076923075,0,1,10,14,2,15,18,40-77,15:8212:100:10:14:2:49:-5:-4:frontier_black_collision:0:1,1
15:4,15,15,265407,1785944205930647325,40,14810,0.05580109040078069,24,46,46,0,24,frontier_black_collision,-7,1,8,7,0,46,-2,-2,-7,1,8,7,6.115384615384615,0,1,15,-25,0,8,-24,40-77,15:14810:24:15:-25:0:46:-7:1:frontier_black_collision:0:1,1
15:5,15,15,265407,1785944205930647325,40,16988,0.06400735474196234,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,14,-24,0,8,-27,40-77,15:16988:102:14:-24:0:47:-6:-3:frontier_black_collision:0:1,1
15:6,15,15,265407,1785944205930647325,40,21354,0.08045756140569013,0,62,62,0,0,frontier_black_collision,-7,-3,10,7,0,62,-2,-2,-7,-3,10,7,5.8076923076923075,0,1,25,-27,0,18,-30,40-77,15:21354:0:25:-27:0:62:-7:-3:frontier_black_collision:0:1,1
15:7,15,15,265407,1785944205930647325,40,24028,0.09053265362254952,16,41,41,0,16,frontier_black_collision,5,2,7,5,0,41,2,2,5,2,7,5,4.211538461538462,0,1,2,-20,2,-3,-22,40-77,15:24028:16:2:-20:2:41:5:2:frontier_black_collision:0:1,1
15:8,15,15,265407,1785944205930647325,40,32141,0.12110079990354437,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,-15,-32,3,-19,-35,40-77,15:32141:103:-15:-32:3:45:3:-4:missing_black:1:0,1
15:9,15,15,265407,1785944205930647325,40,42417,0.15981869355367417,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,-1,44,1,3,47,40-77,15:42417:103:-1:44:1:45:3:-4:missing_black:1:0,1
15:10,15,15,265407,1785944205930647325,40,59718,0.22500536911234445,0,76,76,0,0,missing_black,-6,0,6,6,0,76,-2,-2,-6,0,6,6,4.538461538461538,1,0,-29,11,2,-23,11,40-77,15:59718:0:-29:11:2:76:-6:0:missing_black:1:0,1
15:11,15,15,265407,1785944205930647325,40,70415,0.26530950577791845,103,51,51,0,103,missing_black,2,-5,7,5,0,51,2,-2,2,-5,7,5,4.019230769230769,1,0,28,-33,3,23,-35,40-77,15:70415:103:28:-33:3:51:2:-5:missing_black:1:0,1
15:12,15,15,265407,1785944205930647325,40,72019,0.2713530539887795,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-46,19,1,-43,19,40-77,15:72019:30:-46:19:1:71:0:-3:missing_black:1:0,1
15:13,15,15,265407,1785944205930647325,40,72227,0.2721367560011605,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-26,21,1,-21,24,40-77,15:72227:103:-26:21:1:46:3:-5:frontier_black_collision:0:1,1
15:14,15,15,265407,1785944205930647325,40,79807,0.30069666587542904,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-8,-41,3,-11,-41,40-77,15:79807:30:-8:-41:3:71:0:-3:missing_black:1:0,1
15:15,15,15,265407,1785944205930647325,40,85671,0.3227910341475545,24,76,76,0,24,frontier_black_collision,-2,2,4,2,0,76,-2,-2,-2,2,4,2,0.5384615384615385,0,1,-38,-23,3,-36,-21,40-77,15:85671:24:-38:-23:3:76:-2:2:frontier_black_collision:0:1,1
15:16,15,15,265407,1785944205930647325,40,87658,0.33027764904467477,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-45,7,2,-48,12,40-77,15:87658:103:-45:7:2:46:3:-5:frontier_black_collision:0:1,1
15:17,15,15,265407,1785944205930647325,40,89934,0.33885315760322826,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,13,-5,0,16,-9,40-77,15:89934:103:13:-5:0:45:3:-4:missing_black:1:0,1
15:18,15,15,265407,1785944205930647325,40,113437,0.42740771720414306,31,67,67,0,31,missing_black,-4,-1,5,4,0,67,2,-2,-4,-1,5,4,2.7115384615384617,1,0,39,-4,1,40,-8,40-77,15:113437:31:39:-4:1:67:-4:-1:missing_black:1:0,1
15:19,15,15,265407,1785944205930647325,40,116146,0.4376146823557781,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,45,31,0,48,26,40-77,15:116146:103:45:31:0:46:3:-5:frontier_black_collision:0:1,1
15:20,15,15,265407,1785944205930647325,40,117089,0.4411677159984477,31,44,44,0,31,frontier_black_collision,-2,-4,6,4,0,44,2,-2,-2,-4,6,4,3.1538461538461537,0,1,37,24,1,41,22,40-77,15:117089:31:37:24:1:44:-2:-4:frontier_black_collision:0:1,1
15:21,15,15,265407,1785944205930647325,40,126379,0.4761705606860407,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-46,-41,3,-47,-33,40-77,15:126379:0:-46:-41:3:71:-8:-1:frontier_black_collision:0:1,1
15:22,15,15,265407,1785944205930647325,40,155956,0.5876107261677348,31,46,46,0,31,missing_black,-3,-3,6,3,0,46,2,-2,-3,-3,6,3,2.1153846153846154,1,0,-40,34,2,-37,37,40-77,15:155956:31:-40:34:2:46:-3:-3:missing_black:1:0,1
15:23,15,15,265407,1785944205930647325,40,159679,0.6016382386297272,30,40,40,0,30,frontier_black_collision,6,-2,8,6,0,40,2,2,6,-2,8,6,5.230769230769231,0,1,-26,39,1,-24,45,40-77,15:159679:30:-26:39:1:40:6:-2:frontier_black_collision:0:1,1
15:24,15,15,265407,1785944205930647325,40,206196,0.7769049045428342,103,46,46,0,103,frontier_black_collision,3,-5,8,5,0,46,2,-2,3,-5,8,5,4.115384615384615,0,1,-46,-50,2,-49,-45,40-77,15:206196:103:-46:-50:2:46:3:-5:frontier_black_collision:0:1,1
15:25,15,15,265407,1785944205930647325,40,206597,0.7784157915955495,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-47,-34,3,-49,-29,40-77,15:206597:0:-47:-34:3:45:-5:-2:frontier_black_collision:0:1,1
15:26,15,15,265407,1785944205930647325,40,208178,0.7843726804492722,31,68,68,0,31,missing_black,-4,0,4,4,0,68,2,-2,-4,0,4,4,2.6923076923076925,1,0,-11,-51,0,-15,-51,40-77,15:208178:31:-11:-51:0:68:-4:0:missing_black:1:0,1
15:27,15,15,265407,1785944205930647325,40,208286,0.7847796026480085,31,70,70,0,31,missing_black,-3,1,4,3,0,70,2,-2,-3,1,4,3,1.6538461538461537,1,0,-9,-53,0,-12,-52,40-77,15:208286:31:-9:-53:0:70:-3:1:missing_black:1:0,1
15:28,15,15,265407,1785944205930647325,40,223975,0.8438925876107262,0,70,70,0,0,frontier_black_collision,-7,-1,8,7,0,70,-2,-2,-7,-1,8,7,5.653846153846153,0,1,-62,7,3,-63,14,40-77,15:223975:0:-62:7:3:70:-7:-1:frontier_black_collision:0:1,1
15:29,15,15,265407,1785944205930647325,40,241830,0.9111666233369881,31,46,46,0,31,missing_black,-3,-3,6,3,0,46,2,-2,-3,-3,6,3,2.1153846153846154,1,0,51,-41,0,48,-44,40-77,15:241830:31:51:-41:0:46:-3:-3:missing_black:1:0,1
15:30,15,15,265407,1785944205930647325,40,247113,0.9310719008918378,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,41,-48,3,38,-48,40-77,15:247113:30:41:-48:3:71:0:-3:missing_black:1:0,1
15:31,15,15,265407,1785944205930647325,40,262971,0.990821643739615,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,66,-23,1,68,-28,40-77,15:262971:0:66:-23:1:45:-5:-2:frontier_black_collision:0:1,1
16:0,16,16,265277,2581380668079156450,40,11574,0.04362986613992167,25,73,73,0,25,missing_black,-3,-2,5,3,0,73,2,-2,-3,-2,5,3,1.5961538461538463,1,0,21,-9,0,18,-11,40-77,16:11574:25:21:-9:0:73:-3:-2:missing_black:1:0,1
16:1,16,16,265277,2581380668079156450,40,11656,0.04393897699385925,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,18,-12,0,11,-14,40-77,16:11656:0:18:-12:0:61:-7:-2:frontier_black_collision:0:1,1
16:2,16,16,265277,2581380668079156450,40,13604,0.05128224459715693,0,44,44,0,0,missing_black,-4,-2,6,4,0,44,-2,-2,-4,-2,6,4,3.1538461538461537,1,0,8,-14,0,4,-16,40-77,16:13604:0:8:-14:0:44:-4:-2:missing_black:1:0,1
16:3,16,16,265277,2581380668079156450,40,39662,0.1495116425472242,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,-37,21,2,-40,25,40-77,16:39662:103:-37:21:2:45:3:-4:missing_black:1:0,1
16:4,16,16,265277,2581380668079156450,40,51808,0.19529774537558853,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,-46,28,2,-49,32,40-77,16:51808:103:-46:28:2:45:3:-4:missing_black:1:0,1
16:5,16,16,265277,2581380668079156450,40,80806,0.3046098983326862,103,45,45,0,103,missing_black,3,-4,7,4,0,45,2,-2,3,-4,7,4,3.1346153846153846,1,0,33,45,0,36,41,40-77,16:80806:103:33:45:0:45:3:-4:missing_black:1:0,1
16:6,16,16,265277,2581380668079156450,40,86395,0.3256784417797246,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,32,21,1,34,14,40-77,16:86395:0:32:21:1:61:-7:-2:frontier_black_collision:0:1,1
16:7,16,16,265277,2581380668079156450,40,101801,0.3837535858743879,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,27,-30,3,24,-30,40-77,16:101801:30:27:-30:3:71:0:-3:missing_black:1:0,1
16:8,16,16,265277,2581380668079156450,40,106245,0.4005058862999808,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,-19,54,3,-16,57,40-77,16:106245:24:-19:54:3:74:-3:3:missing_black:1:0,1
16:9,16,16,265277,2581380668079156450,40,136716,0.5153707256942743,102,45,45,0,102,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-40,68,2,-35,70,40-77,16:136716:102:-40:68:2:45:-5:-2:frontier_black_collision:0:1,1
16:10,16,16,265277,2581380668079156450,40,146368,0.5517553349894638,31,67,67,0,31,missing_black,-4,-1,5,4,0,67,2,-2,-4,-1,5,4,2.7115384615384617,1,0,40,26,0,36,25,40-77,16:146368:31:40:26:0:67:-4:-1:missing_black:1:0,1
16:11,16,16,265277,2581380668079156450,40,167122,0.6299905381921539,101,46,46,0,101,frontier_black_collision,-3,5,8,5,0,46,-2,2,-3,5,8,5,4.115384615384615,0,1,-31,61,0,-34,66,40-77,16:167122:101:-31:61:0:46:-3:5:frontier_black_collision:0:1,1
16:12,16,16,265277,2581380668079156450,80,172968,0.6520278802911673,103,99,99,0,103,missing_black,0,-3,3,3,0,99,2,-2,0,-3,3,3,1.0961538461538463,1,0,14,76,0,14,73,78-103,16:172968:103:14:76:0:99:0:-3:missing_black:1:0,1
16:13,16,16,265277,2581380668079156450,80,183153,0.6904217101369512,100,273,273,0,100,frontier_black_collision,-11,-8,19,11,2,65,-2,-2,-7,-4,11,7,5.75,0,1,15,74,1,23,63,208-511,16:183153:100:15:74:1:273:-11:-8:frontier_black_collision:0:1,1
16:14,16,16,265277,2581380668079156450,40,187015,0.7049800774284992,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,38,9,1,40,4,40-77,16:187015:0:38:9:1:45:-5:-2:frontier_black_collision:0:1,1
16:15,16,16,265277,2581380668079156450,40,226735,0.8547103593602159,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,36,69,1,37,61,40-77,16:226735:0:36:69:1:71:-8:-1:frontier_black_collision:0:1,1
16:16,16,16,265277,2581380668079156450,40,227149,0.8562709922081447,102,73,73,0,102,frontier_black_collision,-9,-2,11,9,0,73,-2,-2,-9,-2,11,9,7.596153846153847,0,1,37,68,1,39,59,40-77,16:227149:102:37:68:1:73:-9:-2:frontier_black_collision:0:1,1
16:17,16,16,265277,2581380668079156450,40,233495,0.8801931565872654,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,48,11,1,50,4,40-77,16:233495:0:48:11:1:61:-7:-2:frontier_black_collision:0:1,1
16:18,16,16,265277,2581380668079156450,40,234359,0.8834501294872906,24,74,74,0,24,missing_black,-3,3,6,3,0,74,-2,-2,-3,3,6,3,1.5769230769230769,1,0,52,5,1,49,2,40-77,16:234359:24:52:5:1:74:-3:3:missing_black:1:0,1
16:19,16,16,265277,2581380668079156450,80,242575,0.9144215291940123,100,102,102,0,100,missing_black,-3,-1,4,3,0,102,-2,-2,-3,-1,4,3,1.0384615384615385,1,0,38,65,1,39,62,78-103,16:242575:100:38:65:1:102:-3:-1:missing_black:1:0,1
16:20,16,16,265277,2581380668079156450,80,242691,0.9148588079629971,0,99,99,0,0,missing_black,-2,1,3,2,0,99,-2,-2,-2,1,3,2,0.09615384615384626,1,0,42,63,1,41,61,78-103,16:242691:0:42:63:1:99:-2:1:missing_black:1:0,1
16:21,16,16,265277,2581380668079156450,80,242794,0.9152470813526993,99,164,164,0,99,frontier_black_collision,-8,8,16,8,1,60,-2,2,-6,6,12,6,4.846153846153847,0,1,41,61,2,49,53,104-207,16:242794:99:41:61:2:164:-8:8:frontier_black_collision:0:1,1
16:22,16,16,265277,2581380668079156450,40,245918,0.9270234509588091,0,61,61,0,0,frontier_black_collision,-7,-2,9,7,0,61,-2,-2,-7,-2,9,7,5.826923076923077,0,1,9,87,2,16,89,40-77,16:245918:0:9:87:2:61:-7:-2:frontier_black_collision:0:1,1
16:23,16,16,265277,2581380668079156450,40,246873,0.9306234615138138,24,53,53,0,24,missing_black,-5,2,7,5,0,53,-2,-2,-5,2,7,5,3.980769230769231,1,0,35,78,3,37,83,40-77,16:246873:24:35:78:3:53:-5:2:missing_black:1:0,1
16:24,16,16,265277,2581380668079156450,40,247689,0.9336994914749488,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,49,74,1,50,66,40-77,16:247689:0:49:74:1:71:-8:-1:frontier_black_collision:0:1,1
16:25,16,16,265277,2581380668079156450,40,255724,0.9639885855162716,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,4,88,2,9,90,40-77,16:255724:0:4:88:2:45:-5:-2:frontier_black_collision:0:1,1
16:26,16,16,265277,2581380668079156450,40,262967,0.9912921210659047,100,49,49,0,100,frontier_black_collision,-5,-4,9,5,0,49,-2,-2,-5,-4,9,5,4.0576923076923075,0,1,-2,-41,3,-6,-36,40-77,16:262967:100:-2:-41:3:49:-5:-4:frontier_black_collision:0:1,1
17:0,17,17,260282,421234894265933870,40,31913,0.12260932373348907,103,47,47,0,103,frontier_black_collision,4,-5,9,5,0,47,2,-2,4,-5,9,5,4.096153846153846,0,1,-43,-16,1,-38,-12,40-77,17:31913:103:-43:-16:1:47:4:-5:frontier_black_collision:0:1,1
17:1,17,17,260282,421234894265933870,40,33386,0.12826857024304408,0,71,71,0,0,frontier_black_collision,-8,-1,9,8,0,71,-2,-2,-8,-1,9,8,6.634615384615385,0,1,-35,-7,2,-27,-6,40-77,17:33386:0:-35:-7:2:71:-8:-1:frontier_black_collision:0:1,1
17:2,17,17,260282,421234894265933870,40,55353,0.2126654935800401,0,45,45,0,0,frontier_black_collision,-5,-2,7,5,0,45,-2,-2,-5,-2,7,5,4.134615384615385,0,1,-71,-18,3,-73,-13,40-77,17:55353:0:-71:-18:3:45:-5:-2:frontier_black_collision:0:1,1
17:3,17,17,260282,421234894265933870,40,62150,0.23877947764347898,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,-51,-41,2,-51,-38,40-77,17:62150:30:-51:-41:2:71:0:-3:missing_black:1:0,1
17:4,17,17,260282,421234894265933870,40,63928,0.24561053011733427,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,-42,8,2,-36,11,40-77,17:63928:102:-42:8:2:47:-6:-3:frontier_black_collision:0:1,1
17:5,17,17,260282,421234894265933870,40,66895,0.2570097048585765,30,71,71,0,30,missing_black,0,-3,3,3,0,71,2,2,0,-3,3,3,1.6346153846153846,1,0,0,-35,3,-3,-35,40-77,17:66895:30:0:-35:3:71:0:-3:missing_black:1:0,1
17:6,17,17,260282,421234894265933870,40,66970,0.2572978538661913,102,47,47,0,102,frontier_black_collision,-6,-3,9,6,0,47,-2,-2,-6,-3,9,6,5.096153846153846,0,1,-5,-35,0,-11,-38,40-77,17:66970:102:-5:-35:0:47:-6:-3:frontier_black_collision:0:1,1
17:7,17,17,260282,421234894265933870,40,71658,0.2753090878355015,31,40,40,0,31,frontier_black_collision,-2,-6,8,6,0,40,2,-2,-2,-6,8,6,5.230769230769231,0,1,-41,-41,0,-43,-47,40-77,17:71658:31:-41:-41:0:40:-2:-6:frontier_black_collision:0:1,1
