offset,rel_x,rel_y,abs_x,abs_y,required_black,actual_black,ok,bad_kind,attempt_id,idx,lock_index,start,kind,phase,is_first_bad
118,-3,-5,5,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
119,-2,-5,6,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
131,-4,-5,4,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
132,-4,-6,4,-24,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
133,-3,-6,5,-24,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
136,-4,-4,4,-22,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
142,-5,-5,3,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
149,-7,-4,1,-22,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
150,-7,-5,1,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
151,-6,-5,2,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
159,-8,-5,0,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
160,-8,-6,0,-24,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
161,-7,-6,1,-24,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
164,-8,-4,0,-22,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
165,-9,-4,-1,-22,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
166,-9,-5,-1,-23,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
174,-9,-3,-1,-21,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
175,-10,-3,-2,-21,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
176,-10,-4,-2,-22,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
179,-8,-3,0,-21,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
193,-9,-2,-1,-20,0,0,1,,7:0,7,0,11240,pre_onset_lock,0,0
0,0,0,40,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
1,1,0,41,20,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
2,1,-1,41,19,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
3,2,-1,42,19,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
4,2,-2,42,18,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
5,1,-2,41,18,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
8,2,0,42,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
13,3,-2,43,18,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
14,3,-1,43,19,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
15,4,-1,44,19,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
16,4,0,44,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
17,3,0,43,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
20,4,-2,44,18,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
25,5,0,45,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
26,5,1,45,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
27,4,1,44,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
30,5,-1,45,19,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
31,6,-1,46,19,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
32,6,0,46,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
40,6,-2,46,18,0,1,0,frontier_black_collision,7:1,7,1,17988,pre_onset_lock,30,1
41,7,-2,47,18,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
42,7,-1,47,19,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
45,5,-2,45,18,0,1,0,frontier_black_collision,7:1,7,1,17988,pre_onset_lock,30,0
46,5,-3,45,17,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
47,4,-3,44,17,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
50,3,-3,43,17,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
51,2,-3,42,17,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
59,6,-3,46,17,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
68,2,-4,42,16,1,0,0,missing_black,7:1,7,1,17988,pre_onset_lock,30,0
69,1,-4,41,16,1,0,0,missing_black,7:1,7,1,17988,pre_onset_lock,30,0
70,1,-3,41,17,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
71,0,-3,40,17,1,0,0,missing_black,7:1,7,1,17988,pre_onset_lock,30,0
72,0,-2,40,18,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
86,1,1,41,21,1,1,1,,7:1,7,1,17988,pre_onset_lock,30,0
87,2,1,42,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
88,2,2,42,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
89,1,2,41,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
101,3,2,43,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
102,3,3,43,23,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
103,2,3,42,23,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
106,3,1,43,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
112,4,2,44,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
119,6,1,46,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
120,6,2,46,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
121,5,2,45,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
129,7,2,47,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
130,7,3,47,23,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
131,6,3,46,23,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
134,7,1,47,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
135,8,1,48,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
136,8,2,48,22,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
144,8,0,48,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
145,9,0,49,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
146,9,1,49,21,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
149,7,0,47,20,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
163,8,-1,48,19,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
191,4,3,44,23,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
192,4,4,44,24,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
193,3,4,43,24,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
205,5,4,45,24,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
206,5,5,45,25,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
207,4,5,44,25,0,0,1,,7:1,7,1,17988,pre_onset_lock,30,0
0,0,0,41,19,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
1,-1,0,42,19,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
2,-1,-1,42,20,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
3,-2,-1,43,20,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
4,-2,0,43,19,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
5,-3,0,44,19,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
6,-3,-1,44,20,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
11,0,-1,41,20,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
12,0,-2,41,21,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
13,-1,-2,42,21,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
14,-1,-3,42,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
15,0,-3,41,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
27,-2,-3,43,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
28,-2,-4,43,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
29,-1,-4,42,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
32,-2,-2,43,21,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
33,-3,-2,44,21,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
38,-3,-3,44,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
43,-4,-1,45,20,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
44,-4,-2,45,21,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
45,-5,-2,46,21,0,1,0,frontier_black_collision,7:2,7,2,18550,pre_onset_lock,0,1
46,-5,-3,46,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
47,-4,-3,45,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
50,-5,-1,46,20,1,0,0,missing_black,7:2,7,2,18550,pre_onset_lock,0,0
55,-6,-3,47,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
56,-6,-4,47,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
57,-5,-4,46,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
60,-6,-2,47,21,0,1,0,frontier_black_collision,7:2,7,2,18550,pre_onset_lock,0,0
61,-7,-2,48,21,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
62,-7,-3,48,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
70,-7,-1,48,20,0,1,0,frontier_black_collision,7:2,7,2,18550,pre_onset_lock,0,0
71,-8,-1,49,20,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
72,-8,-2,49,21,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
75,-6,-1,47,20,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
76,-6,0,47,19,1,0,0,missing_black,7:2,7,2,18550,pre_onset_lock,0,0
77,-5,0,46,19,1,0,0,missing_black,7:2,7,2,18550,pre_onset_lock,0,0
80,-4,0,45,19,1,0,0,missing_black,7:2,7,2,18550,pre_onset_lock,0,0
89,-7,0,48,19,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
98,-3,1,44,18,1,1,1,,7:2,7,2,18550,pre_onset_lock,0,0
99,-2,1,43,18,1,0,0,missing_black,7:2,7,2,18550,pre_onset_lock,0,0
117,-3,-4,44,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
118,-3,-5,44,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
119,-2,-5,43,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
131,-4,-5,45,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
132,-4,-6,45,25,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
133,-3,-6,44,25,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
136,-4,-4,45,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
142,-5,-5,46,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
149,-7,-4,48,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
150,-7,-5,48,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
151,-6,-5,47,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
159,-8,-5,49,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
160,-8,-6,49,25,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
161,-7,-6,48,25,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
164,-8,-4,49,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
165,-9,-4,50,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
166,-9,-5,50,24,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
174,-9,-3,50,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
175,-10,-3,51,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
176,-10,-4,51,23,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
179,-8,-3,49,22,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
193,-9,-2,50,21,0,0,1,,7:2,7,2,18550,pre_onset_lock,0,0
0,0,0,-13,-28,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
1,1,0,-13,-29,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
2,1,-1,-14,-29,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
3,2,-1,-14,-30,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
4,2,-2,-15,-30,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
5,1,-2,-15,-29,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
6,1,-3,-16,-29,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
7,2,-3,-16,-30,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
12,2,0,-13,-30,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
13,3,0,-13,-31,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
14,3,-1,-14,-31,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
15,4,-1,-14,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
16,4,0,-13,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
28,4,-2,-15,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
29,5,-2,-15,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
30,5,-1,-14,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
33,3,-2,-15,-31,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
34,3,-3,-16,-31,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
39,4,-3,-16,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
44,2,-4,-17,-30,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
45,3,-4,-17,-31,1,0,0,missing_black,7:3,7,3,23849,pre_onset_lock,103,1
46,3,-5,-18,-31,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
47,4,-5,-18,-32,0,1,0,frontier_black_collision,7:3,7,3,23849,pre_onset_lock,103,0
48,4,-4,-17,-32,0,1,0,frontier_black_collision,7:3,7,3,23849,pre_onset_lock,103,0
51,2,-5,-18,-30,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
56,4,-6,-19,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
57,5,-6,-19,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
58,5,-5,-18,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
61,3,-6,-19,-31,0,1,0,frontier_black_collision,7:3,7,3,23849,pre_onset_lock,103,0
62,3,-7,-20,-31,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
63,4,-7,-20,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
71,2,-7,-20,-30,0,1,0,frontier_black_collision,7:3,7,3,23849,pre_onset_lock,103,0
72,2,-8,-21,-30,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
73,3,-8,-21,-31,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
76,2,-6,-19,-30,0,1,0,frontier_black_collision,7:3,7,3,23849,pre_onset_lock,103,0
77,1,-6,-19,-29,1,0,0,missing_black,7:3,7,3,23849,pre_onset_lock,103,0
78,1,-5,-18,-29,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
81,1,-4,-17,-29,1,0,0,missing_black,7:3,7,3,23849,pre_onset_lock,103,0
90,1,-7,-20,-29,0,1,0,frontier_black_collision,7:3,7,3,23849,pre_onset_lock,103,0
99,0,-3,-16,-28,1,0,0,missing_black,7:3,7,3,23849,pre_onset_lock,103,0
100,0,-2,-15,-28,1,1,1,,7:3,7,3,23849,pre_onset_lock,103,0
118,5,-3,-16,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
119,6,-3,-16,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
120,6,-2,-15,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
132,6,-4,-17,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
133,7,-4,-17,-35,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
134,7,-3,-16,-35,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
137,5,-4,-17,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
143,6,-5,-18,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
150,5,-7,-20,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
151,6,-7,-20,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
152,6,-6,-19,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
160,6,-8,-21,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
161,7,-8,-21,-35,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
162,7,-7,-20,-35,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
165,5,-8,-21,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
166,5,-9,-22,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
167,6,-9,-22,-34,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
175,4,-9,-22,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
176,4,-10,-23,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
177,5,-10,-23,-33,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
180,4,-8,-21,-32,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
194,3,-9,-22,-31,0,0,1,,7:3,7,3,23849,pre_onset_lock,103,0
0,0,0,4,-22,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
1,-1,0,3,-22,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
2,-1,-1,3,-23,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
3,-2,-1,2,-23,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
4,-2,0,2,-22,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
5,-3,0,1,-22,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
6,-3,-1,1,-23,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
11,0,-1,4,-23,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
12,0,-2,4,-24,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
13,-1,-2,3,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
14,-1,-3,3,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
15,0,-3,4,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
27,-2,-3,2,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
28,-2,-4,2,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
29,-1,-4,3,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
32,-2,-2,2,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
33,-3,-2,1,-24,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
38,-3,-3,1,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
43,-4,-1,0,-23,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
44,-4,-2,0,-24,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
45,-5,-2,-1,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
46,-5,-3,-1,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
47,-4,-3,0,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
50,-5,-1,-1,-23,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
55,-6,-3,-2,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
56,-6,-4,-2,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
57,-5,-4,-1,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
60,-6,-2,-2,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
61,-7,-2,-3,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
62,-7,-3,-3,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
70,-7,-1,-3,-23,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
71,-8,-1,-4,-23,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
72,-8,-2,-4,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
75,-6,-1,-2,-23,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
76,-6,0,-2,-22,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
77,-5,0,-1,-22,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
80,-4,0,0,-22,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
89,-7,0,-3,-22,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
98,-3,1,1,-21,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
99,-2,1,2,-21,1,1,1,,7:4,7,4,24860,pre_onset_lock,0,0
117,-3,-4,1,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
118,-3,-5,1,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
119,-2,-5,2,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
131,-4,-5,0,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
132,-4,-6,0,-28,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
133,-3,-6,1,-28,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
136,-4,-4,0,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
142,-5,-5,-1,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
149,-7,-4,-3,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
150,-7,-5,-3,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
151,-6,-5,-2,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
159,-8,-5,-4,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
160,-8,-6,-4,-28,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
161,-7,-6,-3,-28,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
164,-8,-4,-4,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
165,-9,-4,-5,-26,0,1,0,frontier_black_collision,7:4,7,4,24860,pre_onset_lock,0,1
166,-9,-5,-5,-27,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
174,-9,-3,-5,-25,0,1,0,frontier_black_collision,7:4,7,4,24860,pre_onset_lock,0,0
175,-10,-3,-6,-25,0,1,0,frontier_black_collision,7:4,7,4,24860,pre_onset_lock,0,0
176,-10,-4,-6,-26,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
179,-8,-3,-4,-25,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
193,-9,-2,-5,-24,0,0,1,,7:4,7,4,24860,pre_onset_lock,0,0
0,0,0,-17,-35,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
1,1,0,-18,-35,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
2,1,-1,-18,-34,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
3,2,-1,-19,-34,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
4,2,-2,-19,-33,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
5,1,-2,-18,-33,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
8,2,0,-19,-35,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
13,3,-2,-20,-33,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
14,3,-1,-20,-34,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
15,4,-1,-21,-34,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
16,4,0,-21,-35,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
17,3,0,-20,-35,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
20,4,-2,-21,-33,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
25,5,0,-22,-35,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
26,5,1,-22,-36,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
27,4,1,-21,-36,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
30,5,-1,-22,-34,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
31,6,-1,-23,-34,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
32,6,0,-23,-35,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
40,6,-2,-23,-33,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
41,7,-2,-24,-33,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
42,7,-1,-24,-34,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
45,5,-2,-22,-33,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
46,5,-3,-22,-32,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
47,4,-3,-21,-32,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
50,3,-3,-20,-32,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
51,2,-3,-19,-32,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
59,6,-3,-23,-32,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
68,2,-4,-19,-31,1,0,0,missing_black,7:5,7,5,33854,pre_onset_lock,30,1
69,1,-4,-18,-31,1,0,0,missing_black,7:5,7,5,33854,pre_onset_lock,30,0
70,1,-3,-18,-32,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
71,0,-3,-17,-32,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
72,0,-2,-17,-33,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
86,1,1,-18,-36,1,1,1,,7:5,7,5,33854,pre_onset_lock,30,0
87,2,1,-19,-36,0,1,0,frontier_black_collision,7:5,7,5,33854,pre_onset_lock,30,0
88,2,2,-19,-37,0,1,0,frontier_black_collision,7:5,7,5,33854,pre_onset_lock,30,0
89,1,2,-18,-37,0,1,0,frontier_black_collision,7:5,7,5,33854,pre_onset_lock,30,0
101,3,2,-20,-37,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
102,3,3,-20,-38,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
103,2,3,-19,-38,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
106,3,1,-20,-36,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
112,4,2,-21,-37,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
119,6,1,-23,-36,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
120,6,2,-23,-37,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
121,5,2,-22,-37,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
129,7,2,-24,-37,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
130,7,3,-24,-38,0,0,1,,7:5,7,5,33854,pre_onset_lock,30,0
