idx,shard,onset,rngstate,threshold,start,kind,phase,is_gate,depth,death_step,first_bad_offset,bad_rel_x,bad_rel_y,bad_abs_x,bad_abs_y,required_black,actual_black,bad_kind,exogenous_reads_checked,verdict
17,17,260282,421234894265933870,40,101830,pre_onset_lock,40,0,41,101871,41,1,-2,36,35,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,103244,pre_onset_lock,41,0,40,103284,40,-2,0,4,32,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,103969,pre_onset_lock,40,0,41,104010,41,1,-2,9,-31,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,113885,pre_onset_lock,40,0,60,113945,60,0,-2,33,-18,0,1,frontier_black_collision,27,mute_early_death
17,17,260282,421234894265933870,40,114397,pre_onset_lock,40,0,41,114438,41,1,-2,31,-33,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,116276,pre_onset_lock,24,1,77,116353,77,-1,2,-55,-42,1,0,missing_black,36,gate_exact_death
17,17,260282,421234894265933870,40,116516,pre_onset_lock,40,0,41,116557,41,1,-2,-59,-44,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,116642,pre_onset_lock,41,0,40,116682,40,-2,0,-61,-41,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,117455,pre_onset_lock,0,1,45,117500,45,-5,-2,-62,10,0,1,frontier_black_collision,21,gate_exact_death
17,17,260282,421234894265933870,40,121704,pre_onset_lock,41,0,40,121744,40,-2,0,-44,22,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,124036,pre_onset_lock,24,1,53,124089,53,-5,2,49,30,1,0,missing_black,29,gate_exact_death
17,17,260282,421234894265933870,40,124216,pre_onset_lock,36,0,62,124278,62,-1,3,49,31,1,0,missing_black,27,mute_early_death
17,17,260282,421234894265933870,40,126442,pre_onset_lock,41,0,40,126482,40,-2,0,49,-11,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,129151,pre_onset_lock,40,0,40,129191,40,2,-2,-10,15,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,135493,pre_onset_lock,23,0,48,135541,48,0,8,-49,20,0,1,frontier_black_collision,26,mute_early_death
17,17,260282,421234894265933870,40,142271,pre_onset_lock,99,1,76,142347,76,-4,8,38,39,0,1,frontier_black_collision,37,gate_exact_death
17,17,260282,421234894265933870,40,142346,pre_onset_lock,40,0,41,142387,41,1,-2,38,37,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,142415,pre_onset_lock,103,1,44,142459,44,2,-4,46,33,0,1,frontier_black_collision,20,gate_exact_death
17,17,260282,421234894265933870,40,142527,pre_onset_lock,41,0,40,142567,40,-2,0,52,37,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,143784,pre_onset_lock,0,1,76,143860,76,-6,0,40,-22,1,0,missing_black,35,gate_exact_death
17,17,260282,421234894265933870,40,143895,pre_onset_lock,99,1,76,143971,76,-4,8,36,-25,0,1,frontier_black_collision,37,gate_exact_death
17,17,260282,421234894265933870,40,145557,pre_onset_lock,40,0,41,145598,41,1,-2,47,-21,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,152250,pre_onset_lock,40,0,41,152291,41,1,-2,-72,-21,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,157824,pre_onset_lock,41,0,40,157864,40,-2,0,-30,24,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,162069,pre_onset_lock,30,1,47,162116,47,4,-3,2,-46,1,0,missing_black,25,gate_exact_death
17,17,260282,421234894265933870,40,170584,pre_onset_lock,23,0,54,170638,54,1,5,-67,25,1,0,missing_black,30,mute_early_death
17,17,260282,421234894265933870,40,170636,pre_onset_lock,40,0,41,170677,41,1,-2,-67,24,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,173256,pre_onset_lock,40,0,41,173297,41,1,-2,-69,18,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,176800,pre_onset_lock,23,0,75,176875,75,2,3,-62,-39,1,0,missing_black,34,mute_early_death
17,17,260282,421234894265933870,40,176889,pre_onset_lock,0,1,71,176960,71,-8,-1,-66,-32,0,1,frontier_black_collision,32,gate_exact_death
17,17,260282,421234894265933870,40,177738,pre_onset_lock,26,1,44,177782,44,-6,2,-53,-37,0,1,frontier_black_collision,22,gate_exact_death
17,17,260282,421234894265933870,40,179174,pre_onset_lock,48,0,50,179224,50,-1,-3,-26,-58,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,180511,pre_onset_lock,23,0,54,180565,54,1,5,-33,-62,1,0,missing_black,30,mute_early_death
17,17,260282,421234894265933870,40,196841,pre_onset_lock,23,0,54,196895,54,1,5,-54,-59,1,0,missing_black,30,mute_early_death
17,17,260282,421234894265933870,40,197638,pre_onset_lock,30,1,68,197706,68,2,-4,-63,-47,1,0,missing_black,29,gate_exact_death
17,17,260282,421234894265933870,40,200327,pre_onset_lock,23,0,54,200381,54,1,5,-67,-62,1,0,missing_black,30,mute_early_death
17,17,260282,421234894265933870,40,200379,pre_onset_lock,40,0,41,200420,41,1,-2,-66,-62,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,203860,pre_onset_lock,36,0,62,203922,62,-1,3,-71,17,1,0,missing_black,27,mute_early_death
17,17,260282,421234894265933870,40,203951,pre_onset_lock,23,0,78,204029,78,1,1,-71,14,1,0,missing_black,37,mute_early_death
17,17,260282,421234894265933870,40,207860,pre_onset_lock,39,0,59,207919,59,4,1,-48,-61,1,0,missing_black,26,mute_early_death
17,17,260282,421234894265933870,40,219772,pre_onset_lock,23,0,48,219820,48,0,8,-78,12,0,1,frontier_black_collision,26,mute_early_death
17,17,260282,421234894265933870,40,225427,pre_onset_lock,36,0,41,225468,41,-3,2,-78,16,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,229758,pre_onset_lock,41,0,40,229798,40,-2,0,53,-21,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,230603,pre_onset_lock,0,1,76,230679,76,-6,0,56,-5,1,0,missing_black,35,gate_exact_death
17,17,260282,421234894265933870,40,234743,pre_onset_lock,100,1,81,234824,81,-5,-2,58,-6,1,0,missing_black,40,gate_exact_death
17,17,260282,421234894265933870,80,234743,pre_onset_lock,100,1,81,234824,81,-5,-2,58,-6,1,0,missing_black,40,gate_exact_death
17,17,260282,421234894265933870,40,236144,pre_onset_lock,36,0,41,236185,41,-3,2,61,2,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,236215,pre_onset_lock,36,0,45,236260,45,-1,2,60,-6,1,0,missing_black,25,mute_early_death
17,17,260282,421234894265933870,40,238028,pre_onset_lock,36,0,41,238069,41,-3,2,57,-32,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,238067,pre_onset_lock,40,0,41,238108,41,1,-2,56,-32,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,238118,pre_onset_lock,0,1,77,238195,77,-5,0,50,-33,1,0,missing_black,36,gate_exact_death
17,17,260282,421234894265933870,40,239306,pre_onset_lock,41,0,40,239346,40,-2,0,65,-9,1,0,missing_black,22,mute_early_death
17,17,260282,421234894265933870,40,240282,pre_onset_lock,40,0,41,240323,41,1,-2,50,-35,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,240579,pre_onset_lock,0,1,70,240649,70,-7,-1,59,-38,0,1,frontier_black_collision,31,gate_exact_death
17,17,260282,421234894265933870,40,240709,pre_onset_lock,90,1,59,240768,59,0,-3,62,-38,0,1,frontier_black_collision,35,gate_exact_death
17,17,260282,421234894265933870,40,240866,pre_onset_lock,40,0,41,240907,41,1,-2,48,-37,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,251291,pre_onset_lock,40,0,41,251332,41,1,-2,-28,32,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,256435,pre_onset_lock,40,0,41,256476,41,1,-2,52,44,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,257618,pre_onset_lock,40,0,41,257659,41,1,-2,64,45,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,40,259037,pre_onset_lock,40,0,41,259078,41,1,-2,33,45,1,0,missing_black,23,mute_early_death
17,17,260282,421234894265933870,0,260282,entry,0,1,1248,,,,,,,,,,282,entry_ok
18,18,257885,2535352621422342788,40,2531,pre_onset_lock,40,0,41,2572,41,1,-2,10,-10,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,9941,pre_onset_lock,23,0,54,9995,54,1,5,-10,-9,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,14604,pre_onset_lock,41,0,40,14644,40,-2,0,-4,-12,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,18128,pre_onset_lock,24,1,46,18174,46,-7,1,5,-17,0,1,frontier_black_collision,24,gate_exact_death
18,18,257885,2535352621422342788,40,20967,pre_onset_lock,0,1,76,21043,76,-6,0,26,-11,1,0,missing_black,35,gate_exact_death
18,18,257885,2535352621422342788,40,21107,pre_onset_lock,0,1,77,21184,77,-5,0,28,-12,1,0,missing_black,36,gate_exact_death
18,18,257885,2535352621422342788,40,21419,pre_onset_lock,0,1,43,21462,43,-4,-1,17,-15,0,1,frontier_black_collision,19,gate_exact_death
18,18,257885,2535352621422342788,40,21799,pre_onset_lock,40,0,41,21840,41,1,-2,30,-12,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,25306,pre_onset_lock,23,0,58,25364,58,1,3,-14,14,1,0,missing_black,32,mute_early_death
18,18,257885,2535352621422342788,40,25896,pre_onset_lock,36,0,41,25937,41,-3,2,-9,-14,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,27421,pre_onset_lock,40,0,41,27462,41,1,-2,-19,9,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,28319,pre_onset_lock,40,0,41,28360,41,1,-2,-2,22,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,29562,pre_onset_lock,22,0,55,29617,55,-4,1,27,-2,1,0,missing_black,31,mute_early_death
18,18,257885,2535352621422342788,40,31170,pre_onset_lock,25,1,45,31215,45,-1,-6,-26,7,0,1,frontier_black_collision,23,gate_exact_death
18,18,257885,2535352621422342788,40,35400,pre_onset_lock,24,1,76,35476,76,-2,2,-24,-22,0,1,frontier_black_collision,35,gate_exact_death
18,18,257885,2535352621422342788,40,36152,pre_onset_lock,40,0,41,36193,41,1,-2,-27,-24,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,38945,pre_onset_lock,23,0,54,38999,54,1,5,26,17,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,40612,pre_onset_lock,41,0,40,40652,40,-2,0,-8,28,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,43687,pre_onset_lock,41,0,40,43727,40,-2,0,-32,-5,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,43938,pre_onset_lock,41,0,40,43978,40,-2,0,-35,5,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,44686,pre_onset_lock,41,0,40,44726,40,-2,0,-39,13,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,46725,pre_onset_lock,24,1,47,46772,47,-8,1,-30,-12,0,1,frontier_black_collision,25,gate_exact_death
18,18,257885,2535352621422342788,40,49789,pre_onset_lock,0,1,77,49866,77,-5,0,-43,-7,1,0,missing_black,36,gate_exact_death
18,18,257885,2535352621422342788,40,50499,pre_onset_lock,40,0,41,50540,41,1,-2,-18,18,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,51835,pre_onset_lock,0,1,43,51878,43,-4,-1,-19,-13,0,1,frontier_black_collision,19,gate_exact_death
18,18,257885,2535352621422342788,40,53838,pre_onset_lock,36,0,41,53879,41,-3,2,8,27,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,55645,pre_onset_lock,36,0,40,55685,40,-4,2,31,2,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,56626,pre_onset_lock,40,0,41,56667,41,1,-2,26,19,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,57549,pre_onset_lock,63,0,43,57592,43,0,-3,28,24,1,0,missing_black,26,mute_early_death
18,18,257885,2535352621422342788,40,58920,pre_onset_lock,0,1,45,58965,45,-5,-2,-35,18,0,1,frontier_black_collision,21,gate_exact_death
18,18,257885,2535352621422342788,40,59512,pre_onset_lock,57,0,42,59554,42,5,-3,-19,19,1,0,missing_black,21,mute_early_death
18,18,257885,2535352621422342788,40,60964,pre_onset_lock,23,0,54,61018,54,1,5,-15,39,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,61483,pre_onset_lock,41,0,40,61523,40,-2,0,0,41,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,61524,pre_onset_lock,103,1,46,61570,46,3,-5,3,35,0,1,frontier_black_collision,22,gate_exact_death
18,18,257885,2535352621422342788,40,62122,pre_onset_lock,30,1,46,62168,46,5,-3,18,26,1,0,missing_black,24,gate_exact_death
18,18,257885,2535352621422342788,40,75321,pre_onset_lock,30,1,47,75368,47,4,-3,-2,-30,1,0,missing_black,25,gate_exact_death
18,18,257885,2535352621422342788,40,77212,pre_onset_lock,40,0,41,77253,41,1,-2,7,52,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,77976,pre_onset_lock,36,0,66,78042,66,1,1,17,31,1,0,missing_black,31,mute_early_death
18,18,257885,2535352621422342788,40,78226,pre_onset_lock,30,1,71,78297,71,0,-3,19,32,1,0,missing_black,32,gate_exact_death
18,18,257885,2535352621422342788,40,78500,pre_onset_lock,40,0,41,78541,41,1,-2,23,34,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,79175,pre_onset_lock,0,1,45,79220,45,-5,-2,38,8,0,1,frontier_black_collision,21,gate_exact_death
18,18,257885,2535352621422342788,40,92983,pre_onset_lock,40,0,41,93024,41,1,-2,14,-38,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,101152,pre_onset_lock,41,0,40,101192,40,-2,0,-48,20,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,101411,pre_onset_lock,40,0,41,101452,41,1,-2,-50,22,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,101927,pre_onset_lock,36,0,66,101993,66,1,1,-33,24,1,0,missing_black,31,mute_early_death
18,18,257885,2535352621422342788,40,107029,pre_onset_lock,40,0,41,107070,41,1,-2,41,-21,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,110966,pre_onset_lock,41,0,40,111006,40,-2,0,49,-19,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,112250,pre_onset_lock,36,0,63,112313,63,0,3,3,-38,1,0,missing_black,28,mute_early_death
18,18,257885,2535352621422342788,40,112755,pre_onset_lock,41,0,40,112795,40,-2,0,-2,-35,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,115245,pre_onset_lock,41,0,40,115285,40,-2,0,27,40,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,116501,pre_onset_lock,41,0,40,116541,40,-2,0,45,8,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,117222,pre_onset_lock,36,0,41,117263,41,-3,2,52,1,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,117261,pre_onset_lock,40,0,41,117302,41,1,-2,51,1,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,118623,pre_onset_lock,40,0,41,118664,41,1,-2,56,-16,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,119035,pre_onset_lock,40,0,41,119076,41,1,-2,58,-18,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,119155,pre_onset_lock,40,0,41,119196,41,1,-2,60,-20,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,120053,pre_onset_lock,40,0,41,120094,41,1,-2,53,-23,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,123578,pre_onset_lock,40,0,41,123619,41,1,-2,44,23,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,124201,pre_onset_lock,41,0,40,124241,40,-2,0,41,30,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,128973,pre_onset_lock,23,0,54,129027,54,1,5,34,43,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,129926,pre_onset_lock,40,0,41,129967,41,1,-2,34,45,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,131202,pre_onset_lock,24,1,51,131253,51,-6,1,15,8,0,1,frontier_black_collision,27,gate_exact_death
18,18,257885,2535352621422342788,40,135727,pre_onset_lock,23,0,54,135781,54,1,5,55,-34,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,136148,pre_onset_lock,40,0,41,136189,41,1,-2,55,-36,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,136199,pre_onset_lock,0,1,55,136254,55,-6,-3,51,-29,0,1,frontier_black_collision,25,gate_exact_death
18,18,257885,2535352621422342788,40,138756,pre_onset_lock,0,1,61,138817,61,-7,-2,49,-40,0,1,frontier_black_collision,29,gate_exact_death
18,18,257885,2535352621422342788,40,139028,pre_onset_lock,0,1,45,139073,45,-5,-2,41,-42,0,1,frontier_black_collision,21,gate_exact_death
18,18,257885,2535352621422342788,40,139419,pre_onset_lock,30,1,47,139466,47,4,-3,29,-43,1,0,missing_black,25,gate_exact_death
18,18,257885,2535352621422342788,40,145048,pre_onset_lock,41,0,40,145088,40,-2,0,32,-46,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,149238,pre_onset_lock,40,0,41,149279,41,1,-2,-4,-37,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,154671,pre_onset_lock,63,0,43,154714,43,0,-3,43,35,1,0,missing_black,26,mute_early_death
18,18,257885,2535352621422342788,40,155052,pre_onset_lock,23,0,48,155100,48,0,8,48,26,0,1,frontier_black_collision,26,mute_early_death
18,18,257885,2535352621422342788,40,155248,pre_onset_lock,40,0,41,155289,41,1,-2,53,12,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,163740,pre_onset_lock,41,0,40,163780,40,-2,0,78,12,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,165720,pre_onset_lock,103,1,46,165766,46,3,-5,93,19,0,1,frontier_black_collision,22,gate_exact_death
18,18,257885,2535352621422342788,40,166574,pre_onset_lock,41,0,40,166614,40,-2,0,83,-13,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,167324,pre_onset_lock,36,0,41,167365,41,-3,2,87,-8,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,167397,pre_onset_lock,40,0,41,167438,41,1,-2,85,-15,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,167905,pre_onset_lock,24,1,74,167979,74,-3,3,76,-23,1,0,missing_black,33,gate_exact_death
18,18,257885,2535352621422342788,40,169175,pre_onset_lock,40,0,41,169216,41,1,-2,34,-48,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,170479,pre_onset_lock,40,0,41,170520,41,1,-2,-4,54,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,171413,pre_onset_lock,41,0,40,171453,40,-2,0,5,58,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,181665,pre_onset_lock,41,0,40,181705,40,-2,0,53,26,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,181839,pre_onset_lock,23,0,78,181917,78,1,1,53,28,1,0,missing_black,37,mute_early_death
18,18,257885,2535352621422342788,40,187232,pre_onset_lock,102,1,40,187272,40,-4,-4,28,20,0,1,frontier_black_collision,20,gate_exact_death
18,18,257885,2535352621422342788,40,193079,pre_onset_lock,29,0,72,193151,72,4,0,-6,-41,1,0,missing_black,33,mute_early_death
18,18,257885,2535352621422342788,40,193196,pre_onset_lock,30,1,71,193267,71,0,-3,-8,-43,1,0,missing_black,32,gate_exact_death
18,18,257885,2535352621422342788,40,193653,pre_onset_lock,99,1,82,193735,82,-3,5,-14,-45,1,0,missing_black,41,gate_exact_death
18,18,257885,2535352621422342788,80,193653,pre_onset_lock,99,1,82,193735,82,-3,5,-14,-45,1,0,missing_black,41,gate_exact_death
18,18,257885,2535352621422342788,40,193802,pre_onset_lock,36,0,62,193864,62,-1,3,-14,-46,1,0,missing_black,27,mute_early_death
18,18,257885,2535352621422342788,40,194006,pre_onset_lock,41,0,40,194046,40,-2,0,-11,-49,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,194685,pre_onset_lock,41,0,40,194725,40,-2,0,-33,-30,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,194852,pre_onset_lock,40,0,41,194893,41,1,-2,-35,-32,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,196445,pre_onset_lock,23,0,54,196499,54,1,5,-40,29,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,197527,pre_onset_lock,40,0,41,197568,41,1,-2,-8,58,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,199315,pre_onset_lock,40,0,41,199356,41,1,-2,-20,48,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,202870,pre_onset_lock,41,0,40,202910,40,-2,0,-37,-29,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,209805,pre_onset_lock,23,0,48,209853,48,0,8,47,-46,0,1,frontier_black_collision,26,mute_early_death
18,18,257885,2535352621422342788,40,212744,pre_onset_lock,41,0,40,212784,40,-2,0,6,-48,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,217346,pre_onset_lock,40,0,41,217387,41,1,-2,-30,39,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,221771,pre_onset_lock,103,1,46,221817,46,3,-5,-35,46,0,1,frontier_black_collision,22,gate_exact_death
18,18,257885,2535352621422342788,40,224538,pre_onset_lock,30,1,71,224609,71,0,-3,-59,8,1,0,missing_black,32,gate_exact_death
18,18,257885,2535352621422342788,40,224659,pre_onset_lock,0,1,43,224702,43,-4,-1,-61,15,0,1,frontier_black_collision,19,gate_exact_death
18,18,257885,2535352621422342788,40,224848,pre_onset_lock,40,0,41,224889,41,1,-2,-63,6,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,225959,pre_onset_lock,98,1,44,226003,44,2,6,-54,5,0,1,frontier_black_collision,24,gate_exact_death
18,18,257885,2535352621422342788,40,231879,pre_onset_lock,40,0,41,231920,41,1,-2,38,-52,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,232223,pre_onset_lock,41,0,40,232263,40,-2,0,16,-59,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,40,241506,pre_onset_lock,0,1,71,241577,71,-8,-1,-65,2,0,1,frontier_black_collision,32,gate_exact_death
18,18,257885,2535352621422342788,40,241576,pre_onset_lock,40,0,41,241617,41,1,-2,-65,4,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,242548,pre_onset_lock,40,0,58,242606,58,1,-3,-41,-27,1,0,missing_black,25,mute_early_death
18,18,257885,2535352621422342788,40,242888,pre_onset_lock,57,0,41,242929,41,5,-2,-59,2,1,0,missing_black,20,mute_early_death
18,18,257885,2535352621422342788,40,242929,pre_onset_lock,103,1,72,243001,72,2,-8,-67,0,0,1,frontier_black_collision,33,gate_exact_death
18,18,257885,2535352621422342788,40,243000,pre_onset_lock,40,0,41,243041,41,1,-2,-67,2,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,243228,pre_onset_lock,23,0,54,243282,54,1,5,-65,21,1,0,missing_black,30,mute_early_death
18,18,257885,2535352621422342788,40,244140,pre_onset_lock,40,0,41,244181,41,1,-2,-69,0,1,0,missing_black,23,mute_early_death
18,18,257885,2535352621422342788,40,245097,pre_onset_lock,0,1,45,245142,45,-5,-2,-69,17,0,1,frontier_black_collision,21,gate_exact_death
18,18,257885,2535352621422342788,40,247037,pre_onset_lock,41,0,40,247077,40,-2,0,19,64,1,0,missing_black,22,mute_early_death
18,18,257885,2535352621422342788,0,257885,entry,0,1,1248,,,,,,,,,,282,entry_ok
19,19,255436,9980582288230158201,40,1169,pre_onset_lock,40,0,41,1210,41,1,-2,11,-11,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,1220,pre_onset_lock,0,1,77,1297,77,-5,0,5,-12,1,0,missing_black,36,gate_exact_death
19,19,255436,9980582288230158201,40,4095,pre_onset_lock,41,0,40,4135,40,-2,0,8,19,1,0,missing_black,22,mute_early_death
19,19,255436,9980582288230158201,40,4162,pre_onset_lock,36,0,40,4202,40,-4,2,13,13,1,0,missing_black,22,mute_early_death
19,19,255436,9980582288230158201,40,5429,pre_onset_lock,41,0,40,5469,40,-2,0,-7,-14,1,0,missing_black,22,mute_early_death
19,19,255436,9980582288230158201,40,8548,pre_onset_lock,40,0,41,8589,41,1,-2,-11,0,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,13031,pre_onset_lock,36,0,40,13071,40,-4,2,4,23,1,0,missing_black,22,mute_early_death
19,19,255436,9980582288230158201,40,13919,pre_onset_lock,23,0,54,13973,54,1,5,-5,28,1,0,missing_black,30,mute_early_death
19,19,255436,9980582288230158201,40,14510,pre_onset_lock,41,0,40,14550,40,-2,0,-17,11,1,0,missing_black,22,mute_early_death
19,19,255436,9980582288230158201,40,16446,pre_onset_lock,36,0,66,16512,66,1,1,2,26,1,0,missing_black,31,mute_early_death
19,19,255436,9980582288230158201,40,17021,pre_onset_lock,40,0,41,17062,41,1,-2,-19,13,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,18698,pre_onset_lock,40,0,41,18739,41,1,-2,24,-15,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,22009,pre_onset_lock,24,1,77,22086,77,-1,2,-21,13,1,0,missing_black,36,gate_exact_death
19,19,255436,9980582288230158201,40,22169,pre_onset_lock,40,0,41,22210,41,1,-2,-23,17,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,22934,pre_onset_lock,40,0,41,22975,41,1,-2,26,-13,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,23037,pre_onset_lock,40,0,41,23078,41,1,-2,23,-21,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,24555,pre_onset_lock,41,0,40,24595,40,-2,0,-28,7,1,0,missing_black,22,mute_early_death
19,19,255436,9980582288230158201,40,24852,pre_onset_lock,40,0,41,24893,41,1,-2,-1,30,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,25075,pre_onset_lock,103,1,100,25175,100,0,-2,0,31,1,0,missing_black,41,gate_exact_death
19,19,255436,9980582288230158201,80,25075,pre_onset_lock,103,1,100,25175,100,0,-2,0,31,1,0,missing_black,41,gate_exact_death
19,19,255436,9980582288230158201,40,25332,pre_onset_lock,40,0,41,25373,41,1,-2,3,34,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,25498,pre_onset_lock,40,0,41,25539,41,1,-2,10,21,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,26188,pre_onset_lock,40,0,41,26229,41,1,-2,5,36,1,0,missing_black,23,mute_early_death
19,19,255436,9980582288230158201,40,32730,pre_onset_lock,23,0,54,32784,54,1,5,-26,24,1,0,missing_black,30,mute_early_death
